record_id,Inspector_id,inspector_name,municipality_id,municipality_name,source_of_pollution,latitude,longitude,record_created_at,record_assigned_at,In_progress_created_at,record_closed_at,record_status,resolution_type,level_of_pollution,type,value
807,4,Bob Williams,3,Centar,factory,41.99178981841376,21.430589917906573,2023-08-07 15:07:14,2023-09-15 22:17:29,,,pending,,Low,so2,7.0
808,4,Bob Williams,3,Centar,household,41.99607958782233,21.43451981630052,2023-09-08 07:57:40,2023-09-27 17:40:34,2023-10-05 14:54:49,,in_progress,,Low,so2,4.0
809,1,John Doe,4,Gjorche,household,42.00369879559888,21.401474243772043,2023-08-04 18:33:49,2023-09-10 20:36:15,2023-10-07 13:02:20,2023-10-28 03:56:20,completed,warning,Low,so2,2.0
810,1,John Doe,5,Kapishtec,factory,41.96943714748093,21.489412372251188,2023-08-21 19:22:53,2023-09-12 00:48:23,2023-10-07 03:25:17,,in_progress,,Low,so2,7.0
811,4,Bob Williams,5,Kapishtec,factory,41.970280323956096,21.48982821035384,2023-08-08 16:59:45,2023-08-23 09:50:58,2023-08-31 03:55:36,2023-09-25 01:26:00,completed,other,Low,so2,4.0
812,4,Bob Williams,2,Aerodrom,other,42.00211370568437,21.45117847543285,2023-10-14 13:34:19,2023-10-21 18:43:15,,,pending,,Low,so2,4.0
813,3,Charlie Johnson,2,Aerodrom,factory,41.99310639078172,21.455838304640125,2023-09-16 22:42:59,2023-10-17 04:32:29,,,pending,,Low,so2,7.0
814,1,John Doe,4,Gjorche,other,42.00362550578421,21.395951820058063,2023-10-03 01:00:17,2023-10-27 04:42:55,2023-10-27 16:30:12,2023-10-28 19:25:36,completed,fine,Medium,so2,7.0
815,3,Charlie Johnson,4,Gjorche,household,42.000818265164895,21.40543952084139,2023-08-24 07:23:50,2023-09-01 06:05:16,2023-09-12 06:50:00,,in_progress,,Low,so2,9.0
816,3,Charlie Johnson,1,Karposh,factory,42.00915122100476,21.402569699681173,2023-08-03 03:32:36,2023-10-06 07:38:23,,,pending,,Low,so2,7.0
817,4,Bob Williams,3,Centar,household,41.98550600636102,21.42974572376708,2023-10-15 09:22:42,2023-10-22 23:58:10,2023-10-27 05:28:55,2023-10-28 16:52:01,completed,warning,Low,so2,5.0
818,1,John Doe,4,Gjorche,household,42.00639444179704,21.408042855496564,2023-10-21 03:41:14,2023-10-28 06:12:28,2023-10-28 10:44:18,,in_progress,,Low,so2,7.0
819,3,Charlie Johnson,5,Kapishtec,factory,41.974434280659466,21.49875547681816,2023-09-20 04:25:00,2023-10-06 17:54:21,,,pending,,Low,so2,4.0
820,1,John Doe,2,Aerodrom,other,41.99433512281048,21.457720352146104,2023-08-14 09:27:39,2023-09-29 05:58:44,2023-10-05 02:56:56,2023-10-16 14:19:52,completed,fine,Low,so2,4.0
821,1,John Doe,3,Centar,household,41.99765293860064,21.429396863495423,2023-10-25 10:29:08,2023-10-25 13:07:54,,,pending,,Low,so2,4.0
822,3,Charlie Johnson,4,Gjorche,factory,42.0044527064535,21.402956080827643,2023-10-18 15:01:18,2023-10-23 22:56:44,,,pending,,Low,so2,4.0
823,1,John Doe,4,Gjorche,other,41.994479851524446,21.401045255310837,2023-08-16 06:25:36,2023-08-28 22:00:33,2023-10-21 21:11:38,,in_progress,,Low,so2,7.0
824,4,Bob Williams,4,Gjorche,household,42.00877893547485,21.39908903404174,2023-10-28 19:33:20,2023-10-28 20:07:26,2023-10-28 20:43:38,2023-10-28 20:46:01,completed,declined,Low,so2,7.0
825,1,John Doe,5,Kapishtec,household,41.98176154640165,21.49400261821772,2023-08-09 07:10:04,2023-09-24 18:06:19,,,pending,,Low,so2,7.0
826,5,Michael Moore,2,Aerodrom,household,42.0008000051743,21.45244116156639,2023-09-08 11:05:40,2023-10-01 19:49:44,2023-10-10 15:42:27,,in_progress,,Low,so2,4.0
827,2,Alice Doe,2,Aerodrom,factory,41.99056653870342,21.45402199638145,2023-08-02 02:27:55,2023-08-12 02:43:51,,,pending,,Low,so2,4.0
828,3,Charlie Johnson,5,Kapishtec,factory,41.973437325066136,21.49706718348509,2023-08-06 11:59:40,2023-09-08 09:46:24,,,pending,,Low,so2,5.0
829,5,Michael Moore,2,Aerodrom,other,41.98844926265291,21.456167467533128,2023-10-01 21:10:52,2023-10-11 19:28:28,,,pending,,Low,so2,5.0
830,4,Bob Williams,1,Karposh,other,42.00160429093176,21.407441590205003,2023-08-11 20:30:14,2023-10-01 13:55:37,2023-10-22 14:03:25,2023-10-27 19:03:25,completed,fine,Low,so2,2.0
831,1,John Doe,4,Gjorche,other,42.00034368179757,21.394508151085407,2023-10-06 11:14:46,2023-10-22 07:01:45,,,pending,,Low,so2,7.0
832,4,Bob Williams,5,Kapishtec,household,41.97233336379091,21.482346752611743,2023-10-17 08:21:50,2023-10-23 01:53:10,2023-10-24 18:59:43,2023-10-26 17:54:42,completed,warning,Low,so2,4.0
833,1,John Doe,5,Kapishtec,household,41.96701654748955,21.492537786812377,2023-10-15 20:22:03,2023-10-26 12:08:18,2023-10-27 12:19:42,,in_progress,,Low,so2,4.0
834,3,Charlie Johnson,5,Kapishtec,factory,41.9733652222796,21.481967554998445,2023-09-01 13:31:59,2023-10-28 15:05:40,2023-10-28 20:40:43,,in_progress,,Low,so2,5.0
835,1,John Doe,4,Gjorche,other,41.99769637998805,21.39571580711298,2023-10-14 06:13:00,2023-10-17 14:06:01,,,pending,,Low,so2,4.0
836,2,Alice Doe,1,Karposh,household,41.997022939652254,21.40311665412494,2023-08-15 23:27:35,2023-09-25 23:46:46,,,pending,,Low,so2,2.0
837,1,John Doe,1,Karposh,factory,41.99840622845186,21.40201112942129,2023-09-06 16:17:39,2023-09-15 10:27:40,2023-09-17 12:30:07,2023-09-22 08:54:35,completed,declined,Low,so2,2.0
838,3,Charlie Johnson,2,Aerodrom,factory,41.99649842077947,21.444322796927995,2023-08-06 04:10:43,2023-10-12 07:46:39,2023-10-17 15:18:24,2023-10-21 14:33:16,completed,declined,Low,so2,4.0
839,1,John Doe,5,Kapishtec,other,41.96984817447807,21.48809459993464,2023-08-20 14:51:05,2023-09-19 14:02:45,2023-09-23 01:28:40,,in_progress,,Low,so2,4.0
840,2,Alice Doe,2,Aerodrom,factory,41.991090761918734,21.44707272538959,2023-08-14 17:47:58,2023-10-09 22:18:33,2023-10-24 10:42:50,2023-10-26 17:55:48,completed,declined,Low,so2,7.0
841,4,Bob Williams,3,Centar,factory,41.98599272139362,21.42367095372149,2023-10-21 04:57:34,2023-10-27 17:01:13,,,pending,,Low,so2,7.0
842,3,Charlie Johnson,3,Centar,household,41.992237419523406,21.43864015338705,2023-08-31 23:07:05,2023-09-28 08:06:50,2023-10-09 03:44:39,2023-10-10 03:46:51,completed,warning,Low,so2,4.0
843,4,Bob Williams,2,Aerodrom,other,42.0022520345293,21.45029551989304,2023-09-19 07:36:47,2023-09-28 06:06:09,2023-10-23 20:00:54,2023-10-23 21:13:05,completed,other,Low,so2,5.0
844,4,Bob Williams,4,Gjorche,household,41.99862635317643,21.405760787529687,2023-08-10 14:51:23,2023-09-02 23:26:19,,,pending,,Low,so2,7.0
845,5,Michael Moore,5,Kapishtec,household,41.96860615255185,21.48500788863033,2023-08-22 16:22:02,2023-09-15 18:06:27,2023-09-27 08:30:56,2023-10-21 22:48:21,completed,other,Low,so2,3.0
846,4,Bob Williams,4,Gjorche,other,42.00613756926407,21.405722496272148,2023-09-29 15:55:20,2023-10-14 18:50:23,2023-10-15 11:11:10,2023-10-25 04:47:34,completed,fine,Low,so2,7.0
847,3,Charlie Johnson,3,Centar,factory,41.98984646379705,21.43548327895465,2023-08-07 19:34:04,2023-10-24 04:32:00,,,pending,,Low,so2,7.0
848,1,John Doe,4,Gjorche,household,42.00409951622278,21.397344776764108,2023-10-27 22:35:44,2023-10-28 14:23:15,2023-10-28 18:33:58,2023-10-28 20:10:22,completed,declined,Low,so2,4.0
849,4,Bob Williams,1,Karposh,factory,42.00136621498386,21.40156971502329,2023-09-12 10:19:16,2023-10-19 10:37:58,2023-10-28 06:39:19,2023-10-28 08:31:05,completed,warning,Low,so2,2.0
850,3,Charlie Johnson,5,Kapishtec,household,41.97330532355427,21.495236566815983,2023-09-05 17:44:55,2023-09-27 00:22:33,2023-10-03 17:32:37,,in_progress,,Low,so2,7.0
851,4,Bob Williams,3,Centar,household,41.98804935052657,21.434132172608454,2023-09-30 00:20:53,2023-10-10 18:26:01,,,pending,,Low,so2,5.0
852,2,Alice Doe,3,Centar,household,41.98498041328657,21.43483410885975,2023-08-28 19:36:22,2023-10-09 08:44:54,2023-10-10 20:22:35,2023-10-22 06:38:17,completed,warning,Low,so2,2.0
853,5,Michael Moore,1,Karposh,household,42.00413510206371,21.39836888009579,2023-08-27 00:27:42,2023-09-25 17:11:49,2023-10-15 06:10:06,2023-10-26 09:47:46,completed,declined,Low,so2,2.0
854,5,Michael Moore,2,Aerodrom,household,42.00207369207371,21.45488834575157,2023-08-15 04:34:45,2023-10-12 12:11:46,2023-10-26 17:15:00,,in_progress,,Low,so2,4.0
855,5,Michael Moore,4,Gjorche,household,42.000486780229615,21.405634457842364,2023-08-17 16:35:50,2023-10-04 01:59:47,2023-10-16 05:20:51,,in_progress,,Low,so2,7.0
856,1,John Doe,4,Gjorche,factory,41.99687562488105,21.39737463950659,2023-10-07 05:17:12,2023-10-11 14:51:37,2023-10-25 14:41:38,2023-10-27 01:51:21,completed,warning,Low,so2,9.0
857,5,Michael Moore,3,Centar,household,41.98722545667079,21.43573103817732,2023-10-12 00:21:07,2023-10-14 06:44:35,,,pending,,Low,so2,4.0
858,1,John Doe,4,Gjorche,factory,41.99457935215381,21.397826036475188,2023-10-16 18:38:30,2023-10-26 12:05:06,2023-10-27 15:52:15,,in_progress,,Low,so2,2.0
859,4,Bob Williams,1,Karposh,factory,42.00454784888735,21.40911083741581,2023-09-12 20:55:14,2023-10-13 03:41:13,2023-10-22 05:12:24,2023-10-24 09:43:51,completed,other,Low,so2,7.0
860,5,Michael Moore,2,Aerodrom,household,41.98725038622064,21.457526586063988,2023-10-03 13:24:53,2023-10-12 06:50:26,2023-10-23 08:31:23,,in_progress,,Low,so2,5.0
861,2,Alice Doe,2,Aerodrom,factory,41.993556746510606,21.46078240432366,2023-10-16 10:45:47,2023-10-27 12:39:23,2023-10-28 07:30:18,,in_progress,,Low,so2,3.0
862,3,Charlie Johnson,4,Gjorche,other,41.999128259174654,21.407309418829765,2023-09-27 14:47:33,2023-10-04 20:45:26,2023-10-28 13:17:01,,in_progress,,Low,so2,7.0
863,4,Bob Williams,4,Gjorche,other,42.010713342593895,21.40300152242022,2023-10-16 01:15:19,2023-10-22 20:39:49,,,pending,,Low,so2,2.0
864,3,Charlie Johnson,1,Karposh,household,41.996900139045806,21.40249908307733,2023-10-20 13:24:26,2023-10-22 11:33:24,2023-10-23 04:38:47,2023-10-28 06:44:06,completed,other,Low,so2,7.0
865,3,Charlie Johnson,3,Centar,factory,41.99101718568361,21.43901449704786,2023-08-22 04:20:09,2023-09-11 04:20:03,2023-10-11 01:42:06,,in_progress,,Low,so2,2.0
866,3,Charlie Johnson,1,Karposh,household,41.99879384702085,21.405638582710623,2023-08-26 21:44:19,2023-09-26 07:13:12,2023-10-05 12:26:44,2023-10-09 23:59:04,completed,other,Low,so2,7.0
867,3,Charlie Johnson,2,Aerodrom,household,41.99685668526183,21.4593816151448,2023-09-21 07:35:26,2023-10-04 00:58:34,2023-10-26 17:44:22,,in_progress,,Low,so2,2.0
868,2,Alice Doe,3,Centar,factory,41.99876148183184,21.43068108659055,2023-09-04 05:03:14,2023-10-02 07:10:44,2023-10-09 07:06:45,2023-10-15 14:12:48,completed,fine,Low,so2,5.0
869,4,Bob Williams,2,Aerodrom,factory,42.00022171003928,21.45345356380222,2023-09-05 23:35:49,2023-10-01 15:00:39,2023-10-09 14:14:25,2023-10-16 03:01:30,completed,declined,Low,so2,7.0
870,2,Alice Doe,3,Centar,household,41.98916434665512,21.437178415406787,2023-09-13 10:50:50,2023-10-26 04:55:56,,,pending,,Low,so2,2.0
871,3,Charlie Johnson,5,Kapishtec,household,41.978632126248215,21.4949789897767,2023-08-18 11:57:20,2023-10-12 10:26:39,,,pending,,Low,so2,7.0
872,3,Charlie Johnson,5,Kapishtec,household,41.9705366962083,21.49544110005888,2023-10-26 12:38:47,2023-10-28 06:06:21,2023-10-28 11:52:27,,in_progress,,Low,so2,4.0
873,4,Bob Williams,4,Gjorche,factory,42.00286300084949,21.39290415410892,2023-09-29 23:14:49,2023-10-20 22:15:47,2023-10-23 05:21:12,2023-10-25 11:25:32,completed,declined,Low,so2,6.0
874,1,John Doe,1,Karposh,factory,41.99770357340566,21.40732464948748,2023-10-09 13:41:52,2023-10-10 19:40:19,2023-10-14 08:23:49,2023-10-24 07:54:06,completed,other,Low,so2,7.0
875,4,Bob Williams,2,Aerodrom,household,41.99514513354538,21.451621863427697,2023-10-26 20:22:14,2023-10-28 15:18:10,2023-10-28 17:43:04,,in_progress,,Low,so2,4.0
876,4,Bob Williams,2,Aerodrom,household,41.99856461691393,21.448667665086468,2023-09-08 15:04:32,2023-09-16 07:49:03,,,pending,,Low,so2,7.0
877,4,Bob Williams,4,Gjorche,household,42.000507567153306,21.39500253576407,2023-09-19 05:39:21,2023-10-13 16:55:44,,,pending,,Medium,so2,7.0
878,5,Michael Moore,3,Centar,household,41.99106466765864,21.430156555650665,2023-09-11 21:18:53,2023-10-03 00:59:09,,,pending,,Low,so2,5.0
879,5,Michael Moore,4,Gjorche,factory,42.00846356830745,21.396960007027968,2023-08-11 09:53:55,2023-09-16 08:48:57,2023-09-25 19:55:16,,in_progress,,Low,so2,4.0
880,1,John Doe,1,Karposh,factory,42.0064267765348,21.41259845636876,2023-10-16 04:46:34,2023-10-23 12:29:56,2023-10-28 13:06:13,,in_progress,,Low,so2,2.0
881,3,Charlie Johnson,3,Centar,household,41.98187680071242,21.43200059377076,2023-10-13 06:09:19,2023-10-22 12:24:15,2023-10-25 11:16:52,2023-10-27 13:30:21,completed,warning,Low,so2,5.0
882,4,Bob Williams,5,Kapishtec,household,41.98102591383356,21.48699508725401,2023-09-29 18:03:24,2023-10-25 14:55:07,2023-10-26 00:16:04,,in_progress,,Low,so2,5.0
883,4,Bob Williams,2,Aerodrom,other,41.99333859806773,21.45116920410611,2023-10-27 20:23:00,2023-10-28 13:31:21,2023-10-28 20:08:28,,in_progress,,Low,so2,4.0
884,1,John Doe,5,Kapishtec,factory,41.971279700399634,21.494565180470477,2023-08-07 14:00:58,2023-10-11 17:59:22,,,pending,,Low,so2,4.0
885,5,Michael Moore,5,Kapishtec,other,41.977461471252255,21.48377109173013,2023-08-16 16:40:03,2023-08-18 16:11:48,2023-10-20 05:29:59,,in_progress,,Low,so2,3.0
886,4,Bob Williams,3,Centar,household,41.99540766109865,21.42518897322841,2023-09-05 18:08:54,2023-09-25 07:26:05,,,pending,,Low,so2,4.0
887,3,Charlie Johnson,5,Kapishtec,factory,41.968732353845446,21.491272981482137,2023-10-10 09:27:19,2023-10-15 22:27:05,2023-10-28 20:23:07,,in_progress,,Low,so2,4.0
888,1,John Doe,3,Centar,household,41.99836192921326,21.43061137003722,2023-08-12 11:50:41,2023-08-26 16:35:56,2023-08-31 11:32:35,,in_progress,,Low,so2,2.0
889,1,John Doe,1,Karposh,factory,42.00780981696177,21.40336772823037,2023-09-20 19:50:24,2023-10-05 03:12:36,2023-10-06 16:41:55,,in_progress,,Low,so2,7.0
890,5,Michael Moore,1,Karposh,household,42.00817948952862,21.40345564923264,2023-08-23 07:50:57,2023-08-25 01:47:38,2023-10-11 02:22:23,2023-10-11 09:15:45,completed,declined,Low,so2,7.0
891,3,Charlie Johnson,1,Karposh,other,42.00557828956022,21.40021855940102,2023-08-06 19:04:33,2023-10-27 01:58:34,2023-10-27 07:02:50,2023-10-27 15:55:15,completed,fine,Low,so2,4.0
892,5,Michael Moore,4,Gjorche,other,41.99863548319116,21.4043696829545,2023-10-05 06:01:36,2023-10-25 06:45:12,,,pending,,Low,so2,7.0
893,5,Michael Moore,5,Kapishtec,other,41.97870629258913,21.48589646422139,2023-09-25 07:09:00,2023-10-02 20:40:36,,,pending,,Low,so2,3.0
894,2,Alice Doe,2,Aerodrom,factory,41.987477932688336,21.457471500924772,2023-10-07 20:52:04,2023-10-27 16:46:43,2023-10-28 07:18:59,2023-10-28 12:18:13,completed,warning,Low,so2,5.0
895,2,Alice Doe,2,Aerodrom,household,41.99764472163223,21.446064152272747,2023-10-09 04:01:16,2023-10-20 09:09:27,2023-10-28 10:53:15,,in_progress,,Low,so2,4.0
896,1,John Doe,4,Gjorche,factory,42.002274345938986,21.39805261054714,2023-09-27 23:28:20,2023-10-10 05:47:06,,,pending,,Low,so2,7.0
897,1,John Doe,3,Centar,factory,41.98276400907905,21.43248967544284,2023-10-03 18:37:37,2023-10-16 07:55:01,2023-10-22 21:04:25,2023-10-25 21:42:20,completed,fine,Low,so2,2.0
898,3,Charlie Johnson,5,Kapishtec,factory,41.96997550639316,21.486873590860984,2023-09-03 13:06:28,2023-10-04 17:49:39,,,pending,,Low,so2,3.0
899,5,Michael Moore,3,Centar,factory,41.99691830218322,21.427723081887034,2023-08-23 08:21:14,2023-10-21 23:59:18,2023-10-22 05:55:06,2023-10-26 03:31:54,completed,declined,Low,so2,2.0
900,4,Bob Williams,2,Aerodrom,household,41.99691668876757,21.453039457720983,2023-09-20 22:09:58,2023-10-04 15:47:29,2023-10-06 05:04:05,,in_progress,,Low,so2,7.0
901,1,John Doe,4,Gjorche,other,41.99398040065673,21.40138152019913,2023-10-16 21:51:24,2023-10-22 14:17:40,,,pending,,Low,so2,7.0
902,2,Alice Doe,1,Karposh,other,42.00671557294309,21.407467336540925,2023-09-18 13:46:31,2023-10-24 03:35:04,2023-10-26 00:47:48,2023-10-27 04:36:48,completed,fine,Low,so2,6.0
903,4,Bob Williams,2,Aerodrom,other,41.98667166990423,21.45453380589299,2023-09-29 09:49:48,2023-10-02 22:18:42,2023-10-16 02:24:13,2023-10-23 22:11:57,completed,fine,Low,so2,4.0
904,3,Charlie Johnson,3,Centar,factory,41.984526467017325,21.435246191430195,2023-09-25 07:55:52,2023-10-02 15:25:00,2023-10-15 22:02:20,,in_progress,,Low,so2,2.0
905,5,Michael Moore,2,Aerodrom,household,41.98726249961118,21.4487110882873,2023-08-31 19:09:14,2023-09-10 23:15:33,,,pending,,Low,so2,7.0
906,3,Charlie Johnson,2,Aerodrom,household,41.98852459749042,21.452399687439204,2023-08-04 04:31:04,2023-10-19 00:02:43,2023-10-19 09:37:11,,in_progress,,Low,so2,4.0
907,4,Bob Williams,1,Karposh,household,42.00021880665822,21.412161744268182,2023-08-30 10:29:21,2023-09-22 06:06:10,2023-10-01 23:21:47,2023-10-10 19:08:19,completed,other,Low,so2,7.0
908,1,John Doe,5,Kapishtec,factory,41.96742556348639,21.49091123210605,2023-10-06 12:52:45,2023-10-25 11:32:08,,,pending,,Low,so2,5.0
909,4,Bob Williams,3,Centar,factory,41.98690071891429,21.42772137063561,2023-10-14 16:37:35,2023-10-20 09:25:51,2023-10-27 08:03:05,2023-10-27 16:42:22,completed,other,Low,so2,2.0
910,3,Charlie Johnson,2,Aerodrom,factory,41.987475817334335,21.45161924135088,2023-10-10 02:42:51,2023-10-13 00:08:18,2023-10-18 09:21:36,,in_progress,,Low,so2,5.0
911,5,Michael Moore,3,Centar,other,41.99394641170904,21.427636813694622,2023-08-07 18:07:40,2023-10-22 07:04:17,2023-10-27 01:52:37,2023-10-28 09:39:05,completed,warning,Low,so2,2.0
912,5,Michael Moore,5,Kapishtec,factory,41.98215198685181,21.489757887351107,2023-09-14 19:04:39,2023-09-28 09:43:56,2023-10-22 17:16:04,,in_progress,,Low,so2,4.0
913,3,Charlie Johnson,2,Aerodrom,household,41.98970454639405,21.44727454579528,2023-09-06 10:30:25,2023-10-20 11:00:46,2023-10-26 00:02:46,,in_progress,,Low,so2,2.0
914,3,Charlie Johnson,2,Aerodrom,household,41.99487140416935,21.448988344071186,2023-09-12 02:53:08,2023-09-26 17:09:05,,,pending,,Low,so2,7.0
915,2,Alice Doe,3,Centar,household,41.995371664075726,21.42568590859143,2023-09-02 08:56:44,2023-09-16 08:41:23,,,pending,,Low,so2,7.0
916,2,Alice Doe,1,Karposh,household,42.00922545694167,21.400005252674735,2023-09-03 09:33:45,2023-09-18 21:47:41,2023-10-17 04:29:31,2023-10-17 20:09:22,completed,declined,Low,so2,7.0
917,1,John Doe,1,Karposh,other,41.99585625886102,21.402143082513884,2023-10-23 08:52:29,2023-10-25 09:06:22,2023-10-26 04:58:13,,in_progress,,Low,so2,7.0
918,2,Alice Doe,5,Kapishtec,factory,41.97999720559191,21.491828165305225,2023-10-25 10:08:16,2023-10-27 17:11:10,2023-10-28 09:54:08,2023-10-28 17:32:52,completed,warning,Low,so2,4.0
919,3,Charlie Johnson,4,Gjorche,factory,41.9969307809324,21.393871245815177,2023-09-04 19:15:14,2023-10-20 18:35:27,2023-10-24 00:16:54,,in_progress,,Low,so2,4.0
920,2,Alice Doe,4,Gjorche,other,42.0067493928946,21.39849627898186,2023-08-10 08:39:53,2023-09-09 17:14:11,2023-10-26 13:26:16,,in_progress,,Low,so2,2.0
921,5,Michael Moore,5,Kapishtec,household,41.980557530563125,21.49437541993879,2023-08-01 00:07:24,2023-10-22 10:11:54,2023-10-23 05:32:22,2023-10-26 23:35:04,completed,other,Low,so2,4.0
922,2,Alice Doe,1,Karposh,other,42.00480949208829,21.405737703980652,2023-08-04 00:31:30,2023-10-11 08:18:37,2023-10-23 18:35:15,2023-10-26 11:39:56,completed,warning,Low,so2,6.0
923,3,Charlie Johnson,3,Centar,other,41.98455336714425,21.4354845580848,2023-10-17 07:17:34,2023-10-27 09:39:38,2023-10-28 14:35:07,2023-10-28 17:52:03,completed,fine,Low,so2,2.0
924,2,Alice Doe,2,Aerodrom,factory,42.00054274360639,21.45420174349504,2023-08-01 23:36:26,2023-09-13 22:37:22,2023-09-16 13:50:16,,in_progress,,Low,so2,7.0
925,4,Bob Williams,4,Gjorche,other,41.99735670426493,21.40045221255532,2023-08-18 17:45:31,2023-10-06 09:22:46,2023-10-11 19:58:28,2023-10-11 23:41:10,completed,fine,Low,so2,2.0
926,3,Charlie Johnson,3,Centar,other,41.99434921209789,21.437517638883783,2023-08-13 14:28:43,2023-09-08 23:08:48,2023-10-02 17:06:44,2023-10-17 20:22:29,completed,other,Low,so2,2.0
927,5,Michael Moore,1,Karposh,factory,42.00200740170404,21.398107940706524,2023-08-06 12:03:02,2023-09-15 09:26:31,2023-09-18 14:44:45,2023-10-09 12:14:23,completed,fine,Low,so2,2.0
928,4,Bob Williams,4,Gjorche,factory,42.00204586013234,21.405128178343897,2023-10-26 12:48:24,2023-10-27 08:59:50,,,pending,,Low,so2,7.0
929,5,Michael Moore,3,Centar,factory,41.991184923663134,21.43863166675198,2023-10-26 19:20:10,2023-10-28 04:35:32,,,pending,,Low,so2,5.0
930,2,Alice Doe,3,Centar,household,41.985652942569885,21.435137032361936,2023-10-08 10:31:49,2023-10-12 19:59:50,2023-10-13 03:40:40,2023-10-20 11:04:12,completed,fine,Low,so2,2.0
931,2,Alice Doe,2,Aerodrom,factory,41.99408393557751,21.454480440070085,2023-09-15 08:21:19,2023-09-30 04:37:17,2023-10-13 19:29:58,2023-10-22 00:42:41,completed,declined,Low,so2,7.0
932,5,Michael Moore,3,Centar,household,41.98676535729239,21.43241131983485,2023-09-21 14:05:50,2023-09-25 16:38:50,2023-10-14 17:07:21,,in_progress,,Low,so2,7.0
933,1,John Doe,2,Aerodrom,other,41.998923697656686,21.453983839178107,2023-09-17 05:26:03,2023-10-17 07:37:23,,,pending,,Low,so2,7.0
934,1,John Doe,5,Kapishtec,household,41.98078364112603,21.49471035760305,2023-09-02 11:54:20,2023-09-20 05:06:25,,,pending,,Low,so2,4.0
935,2,Alice Doe,4,Gjorche,household,42.001655069491534,21.401042512480508,2023-07-31 18:48:50,2023-08-10 15:28:55,2023-09-16 13:03:42,2023-10-27 22:00:45,completed,other,Low,so2,7.0
936,3,Charlie Johnson,2,Aerodrom,other,41.991339023793934,21.44527220084433,2023-09-26 16:17:12,2023-10-24 22:42:52,2023-10-25 20:19:22,2023-10-27 11:29:00,completed,warning,Low,so2,4.0
937,5,Michael Moore,5,Kapishtec,household,41.97272846000585,21.4844085261564,2023-09-15 10:32:48,2023-10-05 05:46:01,2023-10-24 06:48:57,2023-10-25 16:13:52,completed,fine,Low,so2,4.0
